scenario_type,difficulty,seed,total_reward,root_cause_accuracy,process_quality,damage_audit,boss_score,primary_reward,buddy_reward,step_count,policy
connection_pool_exhaustion,easy,105001,0.29550000000000004,0.0,0.525,1.0,0.2505,0.2755,0.2755,0,naive (random diagnose)
connection_pool_exhaustion,easy,105002,0.2682,0.0,0.695,1.0,0.2232,0.2482,0.2482,0,naive (random diagnose)
connection_pool_exhaustion,easy,105003,0.369,0.3,0.525,1.0,0.324,0.349,0.349,0,naive (random diagnose)
connection_pool_exhaustion,easy,105004,0.3796,0.0,0.825,1.0,0.3096,0.3596,0.3596,0,naive (random diagnose)
connection_pool_exhaustion,easy,105005,0.4297,0.0,0.875,1.0,0.3597,0.4097,0.4097,0,naive (random diagnose)
connection_pool_exhaustion,easy,105006,0.35810000000000003,0.0,0.725,1.0,0.3131,0.3381,0.3381,0,naive (random diagnose)
connection_pool_exhaustion,easy,105007,0.369,0.3,0.525,1.0,0.324,0.349,0.349,0,naive (random diagnose)
connection_pool_exhaustion,easy,105008,0.36510000000000004,0.3,0.625,1.0,0.3201,0.3451,0.3451,0,naive (random diagnose)
connection_pool_exhaustion,easy,105009,0.4631,0.3,0.825,1.0,0.4181,0.4431,0.4431,0,naive (random diagnose)
connection_pool_exhaustion,easy,105010,0.3966,0.3,0.725,1.0,0.3516,0.3766,0.3766,0,naive (random diagnose)
connection_pool_exhaustion,easy,105011,0.35810000000000003,0.0,0.725,1.0,0.3131,0.3381,0.3381,0,naive (random diagnose)
connection_pool_exhaustion,easy,105012,0.29550000000000004,0.0,0.525,1.0,0.2505,0.2755,0.2755,0,naive (random diagnose)
connection_pool_exhaustion,easy,105013,0.34590000000000004,0.0,0.775,1.0,0.3009,0.3259,0.3259,0,naive (random diagnose)
connection_pool_exhaustion,easy,105014,0.29550000000000004,0.0,0.525,1.0,0.2505,0.2755,0.2755,0,naive (random diagnose)
connection_pool_exhaustion,easy,105015,0.3119,0.0,0.825,1.0,0.2669,0.2919,0.2919,0,naive (random diagnose)
connection_pool_exhaustion,easy,105016,0.3134,0.0,0.7917,1.0,0.2684,0.2934,0.2934,0,naive (random diagnose)
connection_pool_exhaustion,easy,105017,0.3134,0.0,0.7917,1.0,0.2684,0.2934,0.2934,0,naive (random diagnose)
cascading_retry_storm,easy,106000,0.3417,0.0,0.795,1.0,0.2967,0.3217,0.3217,0,naive (random diagnose)
cascading_retry_storm,easy,106001,0.3231,0.0,0.725,1.0,0.2781,0.3031,0.3031,0,naive (random diagnose)
cascading_retry_storm,easy,106002,0.36510000000000004,0.3,0.625,1.0,0.3201,0.3451,0.3451,0,naive (random diagnose)
cascading_retry_storm,easy,106003,0.2916,0.0,0.625,1.0,0.2466,0.2716,0.2716,0,naive (random diagnose)
cascading_retry_storm,easy,106004,0.34690000000000004,0.3,0.725,1.0,0.3019,0.3269,0.3269,0,naive (random diagnose)
cascading_retry_storm,easy,106005,0.2682,0.0,0.695,1.0,0.2232,0.2482,0.2482,0,naive (random diagnose)
cascading_retry_storm,easy,106006,0.369,0.3,0.525,1.0,0.324,0.349,0.349,0,naive (random diagnose)
cascading_retry_storm,easy,106007,0.35810000000000003,0.0,0.725,1.0,0.3131,0.3381,0.3381,0,naive (random diagnose)
cascading_retry_storm,easy,106008,0.4819,0.3,0.7917,1.0,0.4119,0.4619,0.4619,0,naive (random diagnose)
cascading_retry_storm,easy,106009,0.2878,0.0,0.725,1.0,0.2428,0.2678,0.2678,0,naive (random diagnose)
cascading_retry_storm,easy,106010,0.2916,0.0,0.625,1.0,0.2466,0.2716,0.2716,0,naive (random diagnose)
cascading_retry_storm,easy,106011,0.34450000000000003,0.0,0.725,1.0,0.2995,0.3245,0.3245,0,naive (random diagnose)
cascading_retry_storm,easy,106012,0.28290000000000004,0.0,0.575,1.0,0.2379,0.2629,0.2629,0,naive (random diagnose)
cascading_retry_storm,easy,106013,0.5075999999999999,0.3,0.8583,1.0,0.4376,0.4876,0.4876,0,naive (random diagnose)
cascading_retry_storm,easy,106014,0.27340000000000003,0.0,0.725,1.0,0.2284,0.2534,0.2534,0,naive (random diagnose)
cascading_retry_storm,easy,106015,0.34690000000000004,0.3,0.725,1.0,0.3019,0.3269,0.3269,0,naive (random diagnose)
cascading_retry_storm,easy,106016,0.40840000000000004,0.0,0.7917,1.0,0.3384,0.3884,0.3884,0,naive (random diagnose)
cascading_retry_storm,easy,106017,0.40690000000000004,0.0,0.825,1.0,0.3369,0.3869,0.3869,0,naive (random diagnose)
config_drift,easy,107000,0.4496,0.0,0.825,1.0,0.3796,0.4296,0.4296,0,naive (random diagnose)
config_drift,easy,107001,0.4726,0.3,0.8583,1.0,0.4026,0.4526,0.4526,0,naive (random diagnose)
config_drift,easy,107002,0.29550000000000004,0.0,0.525,1.0,0.2505,0.2755,0.2755,0,naive (random diagnose)
config_drift,easy,107003,0.34450000000000003,0.0,0.725,1.0,0.2995,0.3245,0.3245,0,naive (random diagnose)
config_drift,easy,107004,0.3795,0.0,0.725,1.0,0.3345,0.3595,0.3595,0,naive (random diagnose)
config_drift,easy,107005,0.34450000000000003,0.0,0.725,1.0,0.2995,0.3245,0.3245,0,naive (random diagnose)
config_drift,easy,107006,0.3231,0.0,0.725,1.0,0.2781,0.3031,0.3031,0,naive (random diagnose)
config_drift,easy,107007,0.2916,0.0,0.625,1.0,0.2466,0.2716,0.2716,0,naive (random diagnose)
config_drift,easy,107008,0.513,0.3,0.725,1.0,0.443,0.493,0.493,0,naive (random diagnose)
config_drift,easy,107009,0.29550000000000004,0.0,0.525,1.0,0.2505,0.2755,0.2755,0,naive (random diagnose)
config_drift,easy,107010,0.45980000000000004,0.0,0.925,1.0,0.3898,0.4398,0.4398,0,naive (random diagnose)
config_drift,easy,107011,0.41800000000000004,0.3,0.725,1.0,0.373,0.398,0.398,0,naive (random diagnose)
config_drift,easy,107012,0.3789,0.0,0.745,1.0,0.3089,0.3589,0.3589,0,naive (random diagnose)
config_drift,easy,107013,0.38320000000000004,0.0,0.8875,1.0,0.3132,0.3632,0.3632,0,naive (random diagnose)
config_drift,easy,107014,0.3134,0.0,0.7917,1.0,0.2684,0.2934,0.2934,0,naive (random diagnose)
config_drift,easy,107015,0.28290000000000004,0.0,0.575,1.0,0.2379,0.2629,0.2629,0,naive (random diagnose)
config_drift,easy,107016,0.4297,0.0,0.875,1.0,0.3597,0.4097,0.4097,0,naive (random diagnose)
config_drift,easy,107017,0.3231,0.0,0.725,1.0,0.2781,0.3031,0.3031,0,naive (random diagnose)
memory_leak,medium,114000,0.4676,0.0,0.7917,1.0,0.4226,0.4476,0.4476,0,naive (random diagnose)
memory_leak,medium,114001,0.4445,0.0,0.525,1.0,0.3995,0.4245,0.4245,0,naive (random diagnose)
memory_leak,medium,114002,0.4676,0.0,0.7917,1.0,0.4226,0.4476,0.4476,0,naive (random diagnose)
memory_leak,medium,114003,0.4676,0.0,0.7917,1.0,0.4226,0.4476,0.4476,0,naive (random diagnose)
memory_leak,medium,114004,0.5700000000000001,0.3,0.725,1.0,0.5745,0.5995,0.5995,0,naive (random diagnose)
memory_leak,medium,114005,0.5495,0.3,0.525,1.0,0.5045,0.5295,0.5295,0,naive (random diagnose)
memory_leak,medium,114006,0.5145,0.0,0.725,1.0,0.4695,0.4945,0.4945,0,naive (random diagnose)
memory_leak,medium,114007,0.5327000000000001,0.0,0.725,1.0,0.4877,0.5127,0.5127,0,naive (random diagnose)
memory_leak,medium,114008,0.5467,0.0,0.875,1.0,0.5017,0.5267,0.5267,0,naive (random diagnose)
memory_leak,medium,114009,0.541,0.0,0.925,1.0,0.496,0.521,0.521,0,naive (random diagnose)
memory_leak,medium,114010,0.5645,0.0,0.725,1.0,0.5195,0.5445,0.5445,0,naive (random diagnose)
memory_leak,medium,114011,0.4827,0.0,0.725,1.0,0.4377,0.4627,0.4627,0,naive (random diagnose)
memory_leak,medium,114012,0.42160000000000003,0.0,0.6875,1.0,0.3766,0.4016,0.4016,0,naive (random diagnose)
memory_leak,medium,114013,0.5700000000000001,0.0,0.8583,1.0,0.5093,0.5593,0.5593,0,naive (random diagnose)
memory_leak,medium,114014,0.431,0.0,0.725,1.0,0.386,0.411,0.411,0,naive (random diagnose)
memory_leak,medium,114015,0.4445,0.0,0.525,1.0,0.3995,0.4245,0.4245,0,naive (random diagnose)
memory_leak,medium,114016,0.4676,0.0,0.7917,1.0,0.4226,0.4476,0.4476,0,naive (random diagnose)
memory_leak,medium,114017,0.4445,0.0,0.525,1.0,0.3995,0.4245,0.4245,0,naive (random diagnose)
connection_pool_exhaustion,medium,115000,0.5142,0.0,0.845,1.0,0.4442,0.4942,0.4942,0,naive (random diagnose)
connection_pool_exhaustion,medium,115001,0.5543,0.0,0.8583,1.0,0.5093,0.5343,0.5343,0,naive (random diagnose)
connection_pool_exhaustion,medium,115002,0.5277000000000001,0.0,0.825,1.0,0.4827,0.5077,0.5077,0,naive (random diagnose)
connection_pool_exhaustion,medium,115003,0.4242,0.0,0.745,1.0,0.3792,0.4042,0.4042,0,naive (random diagnose)
connection_pool_exhaustion,medium,115004,0.5495,0.3,0.525,1.0,0.5045,0.5295,0.5295,0,naive (random diagnose)
connection_pool_exhaustion,medium,115005,0.5145,0.0,0.725,1.0,0.4695,0.4945,0.4945,0,naive (random diagnose)
connection_pool_exhaustion,medium,115006,0.5367000000000001,0.3,0.775,1.0,0.4917,0.5167,0.5167,0,naive (random diagnose)
connection_pool_exhaustion,medium,115007,0.5427000000000001,0.3,0.625,1.0,0.4977,0.5227,0.5227,0,naive (random diagnose)
connection_pool_exhaustion,medium,115008,0.5700000000000001,0.3,0.825,1.0,0.6377,0.6627,0.6627,0,naive (random diagnose)
connection_pool_exhaustion,medium,115009,0.5043,0.0,0.8583,1.0,0.4593,0.4843,0.4843,0,naive (random diagnose)
connection_pool_exhaustion,medium,115010,0.4676,0.0,0.7917,1.0,0.4226,0.4476,0.4476,0,naive (random diagnose)
connection_pool_exhaustion,medium,115011,0.5327000000000001,0.0,0.725,1.0,0.4877,0.5127,0.5127,0,naive (random diagnose)
connection_pool_exhaustion,medium,115012,0.4445,0.0,0.525,1.0,0.3995,0.4245,0.4245,0,naive (random diagnose)
connection_pool_exhaustion,medium,115013,0.4445,0.0,0.525,1.0,0.3995,0.4245,0.4245,0,naive (random diagnose)
connection_pool_exhaustion,medium,115014,0.4892,0.0,0.825,1.0,0.4192,0.4692,0.4692,0,naive (random diagnose)
connection_pool_exhaustion,medium,115015,0.5142,0.0,0.825,1.0,0.4692,0.4942,0.4942,0,naive (random diagnose)
connection_pool_exhaustion,medium,115016,0.5543,0.0,0.8583,1.0,0.5093,0.5343,0.5343,0,naive (random diagnose)
connection_pool_exhaustion,medium,115017,0.5176,0.0,0.7917,1.0,0.4726,0.4976,0.4976,0,naive (random diagnose)
cascading_retry_storm,medium,116000,0.43170000000000003,0.0,0.775,1.0,0.3867,0.4117,0.4117,0,naive (random diagnose)
cascading_retry_storm,medium,116001,0.5700000000000001,0.3,0.725,1.0,0.6245,0.6495,0.6495,0,naive (random diagnose)
cascading_retry_storm,medium,116002,0.43170000000000003,0.0,0.775,1.0,0.3867,0.4117,0.4117,0,naive (random diagnose)
cascading_retry_storm,medium,116003,0.5145,0.0,0.725,1.0,0.4695,0.4945,0.4945,0,naive (random diagnose)
cascading_retry_storm,medium,116004,0.5327000000000001,0.0,0.725,1.0,0.4877,0.5127,0.5127,0,naive (random diagnose)
cascading_retry_storm,medium,116005,0.5700000000000001,0.3,0.725,1.0,0.5427,0.5677,0.5677,0,naive (random diagnose)
cascading_retry_storm,medium,116006,0.4676,0.0,0.7917,1.0,0.4226,0.4476,0.4476,0,naive (random diagnose)
cascading_retry_storm,medium,116007,0.4017,0.0,0.695,1.0,0.3567,0.3817,0.3817,0,naive (random diagnose)
cascading_retry_storm,medium,116008,0.43770000000000003,0.0,0.625,1.0,0.3927,0.4177,0.4177,0,naive (random diagnose)
cascading_retry_storm,medium,116009,0.5145,0.0,0.725,1.0,0.4695,0.4945,0.4945,0,naive (random diagnose)
cascading_retry_storm,medium,116010,0.5067,0.3,0.695,1.0,0.4617,0.4867,0.4867,0,naive (random diagnose)
cascading_retry_storm,medium,116011,0.4676,0.0,0.7917,1.0,0.4226,0.4476,0.4476,0,naive (random diagnose)
cascading_retry_storm,medium,116012,0.4445,0.0,0.525,1.0,0.3995,0.4245,0.4245,0,naive (random diagnose)
cascading_retry_storm,medium,116013,0.5700000000000001,0.3,0.8583,1.0,0.6143,0.6643,0.6643,0,naive (random diagnose)
cascading_retry_storm,medium,116014,0.4242,0.0,0.745,1.0,0.3792,0.4042,0.4042,0,naive (random diagnose)
cascading_retry_storm,medium,116015,0.43770000000000003,0.0,0.625,1.0,0.3927,0.4177,0.4177,0,naive (random diagnose)
cascading_retry_storm,medium,116016,0.4445,0.0,0.525,1.0,0.3995,0.4245,0.4245,0,naive (random diagnose)
cascading_retry_storm,medium,116017,0.4252,0.0,0.575,1.0,0.3802,0.4052,0.4052,0,naive (random diagnose)
config_drift,medium,117000,0.43170000000000003,0.0,0.775,1.0,0.3867,0.4117,0.4117,0,naive (random diagnose)
config_drift,medium,117001,0.4567,0.0,0.795,1.0,0.4117,0.4367,0.4367,0,naive (random diagnose)
config_drift,medium,117002,0.4642,0.0,0.825,1.0,0.4192,0.4442,0.4442,0,naive (random diagnose)
config_drift,medium,117003,0.4642,0.0,0.825,1.0,0.4192,0.4442,0.4442,0,naive (random diagnose)
config_drift,medium,117004,0.5145,0.0,0.725,1.0,0.4695,0.4945,0.4945,0,naive (random diagnose)
config_drift,medium,117005,0.5543,0.0,0.8583,1.0,0.5093,0.5343,0.5343,0,naive (random diagnose)
config_drift,medium,117006,0.5700000000000001,0.3,0.7917,1.0,0.5276,0.5526,0.5526,0,naive (random diagnose)
config_drift,medium,117007,0.5495,0.3,0.525,1.0,0.5045,0.5295,0.5295,0,naive (random diagnose)
config_drift,medium,117008,0.4252,0.0,0.575,1.0,0.3802,0.4052,0.4052,0,naive (random diagnose)
config_drift,medium,117009,0.4445,0.0,0.525,1.0,0.3995,0.4245,0.4245,0,naive (random diagnose)
config_drift,medium,117010,0.5152,0.0,0.775,1.0,0.4702,0.4952,0.4952,0,naive (random diagnose)
config_drift,medium,117011,0.4642,0.0,0.825,1.0,0.4192,0.4442,0.4442,0,naive (random diagnose)
config_drift,medium,117012,0.5700000000000001,0.0,0.875,1.0,0.6017,0.6517,0.6517,0,naive (random diagnose)
config_drift,medium,117013,0.5145,0.0,0.725,1.0,0.4695,0.4945,0.4945,0,naive (random diagnose)
config_drift,medium,117014,0.4642,0.0,0.825,1.0,0.4192,0.4442,0.4442,0,naive (random diagnose)
config_drift,medium,117015,0.45830000000000004,0.0,0.7542,1.0,0.4133,0.4383,0.4383,0,naive (random diagnose)
config_drift,medium,117016,0.5700000000000001,0.3,0.725,1.0,0.5427,0.5677,0.5677,0,naive (random diagnose)
config_drift,medium,117017,0.5566,0.0,0.8875,1.0,0.4866,0.5366,0.5366,0,naive (random diagnose)
memory_leak,hard,124000,0.5700000000000001,0.0,0.745,1.0,0.5798,0.6048,0.6048,0,naive (random diagnose)
memory_leak,hard,124001,0.5700000000000001,0.0,0.725,1.0,0.6383,0.6633,0.6633,0,naive (random diagnose)
memory_leak,hard,124002,0.5700000000000001,0.0,0.525,1.0,0.5473,0.5723,0.5723,0,naive (random diagnose)
memory_leak,hard,124003,0.5700000000000001,0.0,0.725,1.0,0.6383,0.6633,0.6633,0,naive (random diagnose)
memory_leak,hard,124004,0.5700000000000001,0.0,0.825,1.0,0.6318,0.6568,0.6568,0,naive (random diagnose)
memory_leak,hard,124005,0.5700000000000001,0.0,0.725,1.0,0.6383,0.6633,0.6633,0,naive (random diagnose)
memory_leak,hard,124006,0.5700000000000001,0.0,0.725,1.0,0.595,0.62,0.62,0,naive (random diagnose)
memory_leak,hard,124007,0.5700000000000001,0.0,0.825,1.0,0.6535,0.6785,0.6785,0,naive (random diagnose)
memory_leak,hard,124008,0.5700000000000001,0.0,0.8583,1.0,0.6859,0.7109,0.7109,0,naive (random diagnose)
memory_leak,hard,124009,0.5700000000000001,0.0,0.525,1.0,0.5473,0.5723,0.5723,0,naive (random diagnose)
memory_leak,hard,124010,0.5305,0.0,0.695,1.0,0.4855,0.5105,0.5105,0,naive (random diagnose)
memory_leak,hard,124011,0.5700000000000001,0.0,0.725,1.0,0.7033,0.7283,0.7283,0,naive (random diagnose)
memory_leak,hard,124012,0.5652,0.0,0.575,1.0,0.5202,0.5452,0.5452,0,naive (random diagnose)
memory_leak,hard,124013,0.5700000000000001,0.3,0.8583,1.0,0.7574,0.7824,0.7824,0,naive (random diagnose)
memory_leak,hard,124014,0.5700000000000001,0.0,0.725,1.0,0.66,0.685,0.685,0,naive (random diagnose)
memory_leak,hard,124015,0.5700000000000001,0.0,0.825,1.0,0.7185,0.7435,0.7435,0,naive (random diagnose)
memory_leak,hard,124016,0.5700000000000001,0.0,0.825,1.0,0.6318,0.6568,0.6568,0,naive (random diagnose)
memory_leak,hard,124017,0.5700000000000001,0.0,0.725,1.0,0.6383,0.6633,0.6633,0,naive (random diagnose)
connection_pool_exhaustion,hard,125000,0.5700000000000001,0.0,0.7917,1.0,0.5733,0.5983,0.5983,0,naive (random diagnose)
connection_pool_exhaustion,hard,125001,0.5700000000000001,0.0,0.7917,1.0,0.5733,0.5983,0.5983,0,naive (random diagnose)
connection_pool_exhaustion,hard,125002,0.5700000000000001,0.0,0.825,1.0,0.5668,0.5918,0.5918,0,naive (random diagnose)
connection_pool_exhaustion,hard,125003,0.5700000000000001,0.3,0.875,1.0,0.8105,0.8355,0.8355,0,naive (random diagnose)
connection_pool_exhaustion,hard,125004,0.5700000000000001,0.3,0.775,1.0,0.661,0.686,0.686,0,naive (random diagnose)
connection_pool_exhaustion,hard,125005,0.5700000000000001,0.3,0.725,1.0,0.7315,0.7565,0.7565,0,naive (random diagnose)
connection_pool_exhaustion,hard,125006,0.5700000000000001,0.3,0.525,1.0,0.6838,0.7088,0.7088,0,naive (random diagnose)
connection_pool_exhaustion,hard,125007,0.5700000000000001,0.3,0.825,1.0,0.7033,0.7283,0.7283,0,naive (random diagnose)
connection_pool_exhaustion,hard,125008,0.5700000000000001,0.3,0.845,1.0,0.7358,0.7608,0.7608,0,naive (random diagnose)
connection_pool_exhaustion,hard,125009,0.5700000000000001,0.0,0.925,1.0,0.7986,0.8486,0.8486,0,naive (random diagnose)
connection_pool_exhaustion,hard,125010,0.5700000000000001,0.0,0.925,1.0,0.7336,0.7586,0.7586,0,naive (random diagnose)
connection_pool_exhaustion,hard,125011,0.5700000000000001,0.3,0.795,1.0,0.6935,0.7185,0.7185,0,naive (random diagnose)
connection_pool_exhaustion,hard,125012,0.5695,0.0,0.775,1.0,0.5245,0.5495,0.5495,0,naive (random diagnose)
connection_pool_exhaustion,hard,125013,0.5598,0.0,0.745,1.0,0.5148,0.5398,0.5398,0,naive (random diagnose)
connection_pool_exhaustion,hard,125014,0.5700000000000001,0.0,0.725,1.0,0.6383,0.6633,0.6633,0,naive (random diagnose)
connection_pool_exhaustion,hard,125015,0.5700000000000001,0.3,0.925,1.0,0.8051,0.8551,0.8551,0,naive (random diagnose)
connection_pool_exhaustion,hard,125016,0.5700000000000001,0.3,0.845,1.0,0.7358,0.7858,0.7858,0,naive (random diagnose)
connection_pool_exhaustion,hard,125017,0.5700000000000001,0.0,0.825,1.0,0.6535,0.6785,0.6785,0,naive (random diagnose)
cascading_retry_storm,hard,126000,0.5700000000000001,0.0,0.625,1.0,0.5365,0.5615,0.5615,0,naive (random diagnose)
cascading_retry_storm,hard,126001,0.5700000000000001,0.3,0.525,1.0,0.6838,0.7088,0.7088,0,naive (random diagnose)
cascading_retry_storm,hard,126002,0.5700000000000001,0.0,0.525,1.0,0.5473,0.5723,0.5723,0,naive (random diagnose)
cascading_retry_storm,hard,126003,0.5700000000000001,0.0,0.525,1.0,0.5473,0.5723,0.5723,0,naive (random diagnose)
cascading_retry_storm,hard,126004,0.5700000000000001,0.0,0.525,1.0,0.5473,0.5723,0.5723,0,naive (random diagnose)
cascading_retry_storm,hard,126005,0.5700000000000001,0.0,0.525,1.0,0.5473,0.5723,0.5723,0,naive (random diagnose)
cascading_retry_storm,hard,126006,0.5700000000000001,0.0,0.725,1.0,0.6383,0.6633,0.6633,0,naive (random diagnose)
cascading_retry_storm,hard,126007,0.5700000000000001,0.3,0.525,1.0,0.6838,0.7088,0.7088,0,naive (random diagnose)
cascading_retry_storm,hard,126008,0.5403,0.0,0.725,1.0,0.4953,0.5203,0.5203,0,naive (random diagnose)
cascading_retry_storm,hard,126009,0.5700000000000001,0.0,0.7917,1.0,0.5733,0.5983,0.5983,0,naive (random diagnose)
cascading_retry_storm,hard,126010,0.5700000000000001,0.0,0.825,1.0,0.5668,0.5918,0.5918,0,naive (random diagnose)
cascading_retry_storm,hard,126011,0.5700000000000001,0.0,0.7917,1.0,0.5733,0.5983,0.5983,0,naive (random diagnose)
cascading_retry_storm,hard,126012,0.5700000000000001,0.0,0.525,1.0,0.5473,0.5723,0.5723,0,naive (random diagnose)
cascading_retry_storm,hard,126013,0.5700000000000001,0.3,0.725,1.0,0.8615,0.9115,0.9115,0,naive (random diagnose)
cascading_retry_storm,hard,126014,0.5700000000000001,0.0,0.775,1.0,0.6545,0.7045,0.7045,0,naive (random diagnose)
cascading_retry_storm,hard,126015,0.5700000000000001,0.0,0.725,1.0,0.725,0.775,0.775,0,naive (random diagnose)
cascading_retry_storm,hard,126016,0.5700000000000001,0.0,0.8583,1.0,0.6859,0.7109,0.7109,0,naive (random diagnose)
cascading_retry_storm,hard,126017,0.5700000000000001,0.0,0.765,1.0,0.5473,0.5723,0.5723,0,naive (random diagnose)
config_drift,hard,127000,0.5700000000000001,0.3,0.8583,1.0,0.8874,0.9374,0.9374,0,naive (random diagnose)
config_drift,hard,127001,0.5700000000000001,0.0,0.525,1.0,0.5473,0.5723,0.5723,0,naive (random diagnose)
config_drift,hard,127002,0.5598,0.0,0.745,1.0,0.5148,0.5398,0.5398,0,naive (random diagnose)
config_drift,hard,127003,0.5700000000000001,0.0,0.7917,1.0,0.5733,0.5983,0.5983,0,naive (random diagnose)
config_drift,hard,127004,0.5598,0.0,0.745,1.0,0.5148,0.5398,0.5398,0,naive (random diagnose)
config_drift,hard,127005,0.5700000000000001,0.0,0.525,1.0,0.5473,0.5723,0.5723,0,naive (random diagnose)
config_drift,hard,127006,0.5584,0.0,0.6875,1.0,0.5134,0.5384,0.5384,0,naive (random diagnose)
config_drift,hard,127007,0.5700000000000001,0.0,0.725,1.0,0.595,0.62,0.62,0,naive (random diagnose)
config_drift,hard,127008,0.5700000000000001,0.0,0.525,1.0,0.5473,0.5723,0.5723,0,naive (random diagnose)
config_drift,hard,127009,0.5700000000000001,0.3,0.775,1.0,0.661,0.686,0.686,0,naive (random diagnose)
config_drift,hard,127010,0.5700000000000001,0.0,0.725,1.0,0.595,0.62,0.62,0,naive (random diagnose)
config_drift,hard,127011,0.5700000000000001,0.0,0.725,1.0,0.6383,0.6633,0.6633,0,naive (random diagnose)
config_drift,hard,127012,0.5700000000000001,0.3,0.725,1.0,0.7748,0.7998,0.7998,0,naive (random diagnose)
config_drift,hard,127013,0.5700000000000001,0.0,0.725,1.0,0.595,0.62,0.62,0,naive (random diagnose)
config_drift,hard,127014,0.5700000000000001,0.0,0.525,1.0,0.5473,0.5723,0.5723,0,naive (random diagnose)
config_drift,hard,127015,0.5700000000000001,0.0,0.725,1.0,0.6383,0.6633,0.6633,0,naive (random diagnose)
config_drift,hard,127016,0.5700000000000001,0.0,0.8583,1.0,0.6859,0.7109,0.7109,0,naive (random diagnose)
config_drift,hard,127017,0.5700000000000001,0.0,0.725,1.0,0.595,0.62,0.62,0,naive (random diagnose)
