total_reward,root_cause_accuracy,process_quality,damage_audit,boss_score,primary_reward,buddy_reward,parse_error,scenario_type,difficulty,episode,trainer_step,reward_ma20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),cascading_retry_storm,medium,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),cascading_retry_storm,medium,1,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,2,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,3,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,4,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,5,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,6,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,7,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,8,1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,9,1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,10,1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,11,1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,12,1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,13,1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,14,1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,15,1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,16,2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,17,2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,18,2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,19,2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,20,2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,21,2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,22,2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,23,2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,24,3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,25,3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,26,3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,27,3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,28,3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,29,3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,30,3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,31,3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,32,4,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,33,4,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,34,4,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,35,4,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,36,4,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,37,4,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,38,4,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,39,4,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,40,5,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,41,5,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,42,5,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,43,5,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,44,5,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,45,5,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,46,5,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,47,5,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,48,6,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,49,6,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,50,6,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,51,6,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,52,6,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,53,6,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,54,6,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,55,6,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,56,7,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,57,7,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,58,7,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,59,7,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,60,7,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,61,7,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,62,7,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,63,7,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,64,8,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,65,8,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,66,8,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,67,8,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,68,8,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,69,8,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,70,8,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,71,8,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,72,9,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,73,9,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,74,9,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,75,9,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,76,9,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,77,9,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),cascading_retry_storm,medium,78,9,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),cascading_retry_storm,medium,79,9,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,80,10,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,81,10,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,82,10,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,83,10,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,84,10,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,85,10,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,86,10,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,87,10,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,88,11,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,89,11,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,90,11,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,91,11,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,92,11,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,93,11,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,94,11,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,95,11,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,96,12,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,97,12,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,98,12,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,99,12,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,100,12,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,101,12,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,102,12,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,103,12,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,104,13,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,105,13,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,106,13,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,107,13,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,108,13,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,109,13,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,110,13,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,111,13,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,112,14,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,113,14,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,114,14,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,115,14,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,116,14,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),connection_pool_exhaustion,medium,117,14,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,118,14,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,119,14,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,120,15,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,121,15,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,122,15,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,123,15,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,124,15,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,125,15,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),cascading_retry_storm,medium,126,15,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),cascading_retry_storm,medium,127,15,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,128,16,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,129,16,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,130,16,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,131,16,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,132,16,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,133,16,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,134,16,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,135,16,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,136,17,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,137,17,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,138,17,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,139,17,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,140,17,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,141,17,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,142,17,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,143,17,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,144,18,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,145,18,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,146,18,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,147,18,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,148,18,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,149,18,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,150,18,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,151,18,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),cascading_retry_storm,medium,152,19,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),cascading_retry_storm,medium,153,19,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,154,19,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,155,19,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,156,19,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),memory_leak,easy,157,19,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),cascading_retry_storm,medium,158,19,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,json_parse_error: Expecting value: line 1 column 1 (char 0),cascading_retry_storm,medium,159,19,0.0
